legal_name,regulator_code,regulator,jurisdiction,license_number,license_type,status,license_date,approved_domains,forex_broker,classification_confidence,classification_reason,evidence_url,evidence_status,needs_review,source_url,last_checked
MACQUARIE SECURITIES (AUSTRALIA) LIMITED,ASIC,Australian Securities and Investments Commission,Australia,238947,Australian Financial Services Licence,ACTIVE,01/03/2004,,YES,LOW,AFS licence authorises retail FX issuance/market-making; website/product validation still required,https://data.gov.au/data/dataset/asic-afs-licensee,OFFICIAL_DATASET,YES,https://data.gov.au/data/dataset/asic-afs-licensee,2026-08-18T07:22:18+00:00
MACRO GLOBAL MARKETS PTY LTD,ASIC,Australian Securities and Investments Commission,Australia,363972,Australian Financial Services Licence,ACTIVE,25/08/2010,,YES,MEDIUM,AFS licence authorises retail FX issuance/market-making and the legal name indicates trading activity,https://data.gov.au/data/dataset/asic-afs-licensee,OFFICIAL_DATASET,NO,https://data.gov.au/data/dataset/asic-afs-licensee,2026-08-18T07:22:18+00:00
MAN INVESTMENTS AUSTRALIA LIMITED,ASIC,Australian Securities and Investments Commission,Australia,240581,Australian Financial Services Licence,ACTIVE,09/02/2004,,YES,LOW,AFS licence authorises retail FX issuance/market-making; website/product validation still required,https://data.gov.au/data/dataset/asic-afs-licensee,OFFICIAL_DATASET,YES,https://data.gov.au/data/dataset/asic-afs-licensee,2026-08-18T07:22:18+00:00
MANA PAYMENT AUSTRALIA PTY LTD,ASIC,Australian Securities and Investments Commission,Australia,518902,Australian Financial Services Licence,ACTIVE,28/10/2020,,YES,LOW,AFS licence authorises retail FX issuance/market-making; website/product validation still required,https://data.gov.au/data/dataset/asic-afs-licensee,OFFICIAL_DATASET,YES,https://data.gov.au/data/dataset/asic-afs-licensee,2026-08-18T07:22:18+00:00
MAPLE-BROWN ABBOTT LTD,ASIC,Australian Securities and Investments Commission,Australia,237296,Australian Financial Services Licence,ACTIVE,06/02/2004,,YES,LOW,AFS licence authorises retail FX issuance/market-making; website/product validation still required,https://data.gov.au/data/dataset/asic-afs-licensee,OFFICIAL_DATASET,YES,https://data.gov.au/data/dataset/asic-afs-licensee,2026-08-18T07:22:18+00:00
MARKETSMART COMMODITY MANAGEMENT PTY LIMITED,ASIC,Australian Securities and Investments Commission,Australia,301796,Australian Financial Services Licence,ACTIVE,17/07/2006,,YES,LOW,AFS licence authorises retail FX issuance/market-making; website/product validation still required,https://data.gov.au/data/dataset/asic-afs-licensee,OFFICIAL_DATASET,YES,https://data.gov.au/data/dataset/asic-afs-licensee,2026-08-18T07:22:18+00:00
MARKIEWICZ & COMPANY PTY LTD,ASIC,Australian Securities and Investments Commission,Australia,385384,Australian Financial Services Licence,ACTIVE,13/12/2010,,YES,LOW,AFS licence authorises retail FX issuance/market-making; website/product validation still required,https://data.gov.au/data/dataset/asic-afs-licensee,OFFICIAL_DATASET,YES,https://data.gov.au/data/dataset/asic-afs-licensee,2026-08-18T07:22:18+00:00
MASON STEVENS PTY LIMITED,ASIC,Australian Securities and Investments Commission,Australia,351578,Australian Financial Services Licence,ACTIVE,30/08/2010,,YES,LOW,AFS licence authorises retail FX issuance/market-making; website/product validation still required,https://data.gov.au/data/dataset/asic-afs-licensee,OFFICIAL_DATASET,YES,https://data.gov.au/data/dataset/asic-afs-licensee,2026-08-18T07:22:18+00:00
MASTERCARD PREPAID MANAGEMENT SERVICES AUSTRALIA PTY LTD,ASIC,Australian Securities and Investments Commission,Australia,386837,Australian Financial Services Licence,ACTIVE,08/03/2011,,YES,LOW,AFS licence authorises retail FX issuance/market-making; website/product validation still required,https://data.gov.au/data/dataset/asic-afs-licensee,OFFICIAL_DATASET,YES,https://data.gov.au/data/dataset/asic-afs-licensee,2026-08-18T07:22:18+00:00
MATLEBEL PTY LTD,ASIC,Australian Securities and Investments Commission,Australia,511886,Australian Financial Services Licence,ACTIVE,27/11/2018,,YES,LOW,AFS licence authorises retail FX issuance/market-making; website/product validation still required,https://data.gov.au/data/dataset/asic-afs-licensee,OFFICIAL_DATASET,YES,https://data.gov.au/data/dataset/asic-afs-licensee,2026-08-18T07:22:18+00:00
MELBOURNE SECURITIES CORPORATION LIMITED,ASIC,Australian Securities and Investments Commission,Australia,428289,Australian Financial Services Licence,ACTIVE,03/10/2013,,YES,LOW,AFS licence authorises retail FX issuance/market-making; website/product validation still required,https://data.gov.au/data/dataset/asic-afs-licensee,OFFICIAL_DATASET,YES,https://data.gov.au/data/dataset/asic-afs-licensee,2026-08-18T07:22:18+00:00
MERCER INVESTMENTS (AUSTRALIA) LIMITED,ASIC,Australian Securities and Investments Commission,Australia,244385,Australian Financial Services Licence,ACTIVE,14/01/2004,,YES,LOW,AFS licence authorises retail FX issuance/market-making; website/product validation still required,https://data.gov.au/data/dataset/asic-afs-licensee,OFFICIAL_DATASET,YES,https://data.gov.au/data/dataset/asic-afs-licensee,2026-08-18T07:22:18+00:00
MERLON CAPITAL PARTNERS PTY LTD,ASIC,Australian Securities and Investments Commission,Australia,343753,Australian Financial Services Licence,ACTIVE,25/02/2010,,YES,LOW,AFS licence authorises retail FX issuance/market-making; website/product validation still required,https://data.gov.au/data/dataset/asic-afs-licensee,OFFICIAL_DATASET,YES,https://data.gov.au/data/dataset/asic-afs-licensee,2026-08-18T07:22:18+00:00
MEX AUSTRALIA PTY LTD,ASIC,Australian Securities and Investments Commission,Australia,416279,Australian Financial Services Licence,ACTIVE,20/03/2012,,YES,LOW,AFS licence authorises retail FX issuance/market-making; website/product validation still required,https://data.gov.au/data/dataset/asic-afs-licensee,OFFICIAL_DATASET,YES,https://data.gov.au/data/dataset/asic-afs-licensee,2026-08-18T07:22:18+00:00
MHC & CO MANAGEMENT LIMITED,ASIC,Australian Securities and Investments Commission,Australia,543826,Australian Financial Services Licence,ACTIVE,27/09/2023,,YES,LOW,AFS licence authorises retail FX issuance/market-making; website/product validation still required,https://data.gov.au/data/dataset/asic-afs-licensee,OFFICIAL_DATASET,YES,https://data.gov.au/data/dataset/asic-afs-licensee,2026-08-18T07:22:18+00:00
MILESTONE OPERATIONS LIMITED,ASIC,Australian Securities and Investments Commission,Australia,526670,Australian Financial Services Licence,ACTIVE,07/04/2021,,YES,LOW,AFS licence authorises retail FX issuance/market-making; website/product validation still required,https://data.gov.au/data/dataset/asic-afs-licensee,OFFICIAL_DATASET,YES,https://data.gov.au/data/dataset/asic-afs-licensee,2026-08-18T07:22:18+00:00
MILFORD AUSTRALIA PTY LTD,ASIC,Australian Securities and Investments Commission,Australia,461253,Australian Financial Services Licence,ACTIVE,17/09/2014,,YES,LOW,AFS licence authorises retail FX issuance/market-making; website/product validation still required,https://data.gov.au/data/dataset/asic-afs-licensee,OFFICIAL_DATASET,YES,https://data.gov.au/data/dataset/asic-afs-licensee,2026-08-18T07:22:18+00:00
MINCHIN MOORE PRIVATE WEALTH PTY LTD,ASIC,Australian Securities and Investments Commission,Australia,480194,Australian Financial Services Licence,ACTIVE,18/11/2015,,YES,LOW,AFS licence authorises retail FX issuance/market-making; website/product validation still required,https://data.gov.au/data/dataset/asic-afs-licensee,OFFICIAL_DATASET,YES,https://data.gov.au/data/dataset/asic-afs-licensee,2026-08-18T07:22:18+00:00
MIRAE ASSET GLOBAL INVESTMENTS (AUSTRALIA) LIMITED,ASIC,Australian Securities and Investments Commission,Australia,484816,Australian Financial Services Licence,ACTIVE,15/06/2016,,YES,LOW,AFS licence authorises retail FX issuance/market-making; website/product validation still required,https://data.gov.au/data/dataset/asic-afs-licensee,OFFICIAL_DATASET,YES,https://data.gov.au/data/dataset/asic-afs-licensee,2026-08-18T07:22:18+00:00
MITRADE GLOBAL PTY LTD,ASIC,Australian Securities and Investments Commission,Australia,398528,Australian Financial Services Licence,ACTIVE,16/06/2011,,YES,LOW,AFS licence authorises retail FX issuance/market-making; website/product validation still required,https://data.gov.au/data/dataset/asic-afs-licensee,OFFICIAL_DATASET,YES,https://data.gov.au/data/dataset/asic-afs-licensee,2026-08-18T07:22:18+00:00
MONFINA PTY LTD,ASIC,Australian Securities and Investments Commission,Australia,512986,Australian Financial Services Licence,ACTIVE,13/11/2019,,YES,LOW,AFS licence authorises retail FX issuance/market-making; website/product validation still required,https://data.gov.au/data/dataset/asic-afs-licensee,OFFICIAL_DATASET,YES,https://data.gov.au/data/dataset/asic-afs-licensee,2026-08-18T07:22:18+00:00
MONOOVA GLOBAL PAYMENTS PTY LTD,ASIC,Australian Securities and Investments Commission,Australia,421414,Australian Financial Services Licence,ACTIVE,10/08/2012,,YES,LOW,AFS licence authorises retail FX issuance/market-making; website/product validation still required,https://data.gov.au/data/dataset/asic-afs-licensee,OFFICIAL_DATASET,YES,https://data.gov.au/data/dataset/asic-afs-licensee,2026-08-18T07:22:18+00:00
MONTAKA GLOBAL PTY LTD,ASIC,Australian Securities and Investments Commission,Australia,516942,Australian Financial Services Licence,ACTIVE,28/11/2019,,YES,LOW,AFS licence authorises retail FX issuance/market-making; website/product validation still required,https://data.gov.au/data/dataset/asic-afs-licensee,OFFICIAL_DATASET,YES,https://data.gov.au/data/dataset/asic-afs-licensee,2026-08-18T07:22:18+00:00
MORRISON SECURITIES PTY LIMITED,ASIC,Australian Securities and Investments Commission,Australia,241737,Australian Financial Services Licence,ACTIVE,01/03/2004,,YES,LOW,AFS licence authorises retail FX issuance/market-making; website/product validation still required,https://data.gov.au/data/dataset/asic-afs-licensee,OFFICIAL_DATASET,YES,https://data.gov.au/data/dataset/asic-afs-licensee,2026-08-18T07:22:18+00:00
MORTGAGE HOUSE CAPITAL PTY LTD,ASIC,Australian Securities and Investments Commission,Australia,312912,Australian Financial Services Licence,ACTIVE,20/08/2007,,YES,LOW,AFS licence authorises retail FX issuance/market-making; website/product validation still required,https://data.gov.au/data/dataset/asic-afs-licensee,OFFICIAL_DATASET,YES,https://data.gov.au/data/dataset/asic-afs-licensee,2026-08-18T07:22:18+00:00
MSQUARE GROUP PTY LTD,ASIC,Australian Securities and Investments Commission,Australia,499761,Australian Financial Services Licence,ACTIVE,22/12/2017,,YES,LOW,AFS licence authorises retail FX issuance/market-making; website/product validation still required,https://data.gov.au/data/dataset/asic-afs-licensee,OFFICIAL_DATASET,YES,https://data.gov.au/data/dataset/asic-afs-licensee,2026-08-18T07:22:18+00:00
MUTUAL LIMITED,ASIC,Australian Securities and Investments Commission,Australia,230347,Australian Financial Services Licence,ACTIVE,16/10/2003,,YES,LOW,AFS licence authorises retail FX issuance/market-making; website/product validation still required,https://data.gov.au/data/dataset/asic-afs-licensee,OFFICIAL_DATASET,YES,https://data.gov.au/data/dataset/asic-afs-licensee,2026-08-18T07:22:18+00:00
MUTUAL TRUST PTY LTD,ASIC,Australian Securities and Investments Commission,Australia,234590,Australian Financial Services Licence,ACTIVE,07/01/2004,,YES,LOW,AFS licence authorises retail FX issuance/market-making; website/product validation still required,https://data.gov.au/data/dataset/asic-afs-licensee,OFFICIAL_DATASET,YES,https://data.gov.au/data/dataset/asic-afs-licensee,2026-08-18T07:22:18+00:00
NATIONAL STORAGE FINANCIAL SERVICES LIMITED,ASIC,Australian Securities and Investments Commission,Australia,475228,Australian Financial Services Licence,ACTIVE,10/11/2015,,YES,LOW,AFS licence authorises retail FX issuance/market-making; website/product validation still required,https://data.gov.au/data/dataset/asic-afs-licensee,OFFICIAL_DATASET,YES,https://data.gov.au/data/dataset/asic-afs-licensee,2026-08-18T07:22:18+00:00
NATIXIS INVESTMENT MANAGERS AUSTRALIA PTY LIMITED,ASIC,Australian Securities and Investments Commission,Australia,246830,Australian Financial Services Licence,ACTIVE,26/02/2004,,YES,LOW,AFS licence authorises retail FX issuance/market-making; website/product validation still required,https://data.gov.au/data/dataset/asic-afs-licensee,OFFICIAL_DATASET,YES,https://data.gov.au/data/dataset/asic-afs-licensee,2026-08-18T07:22:18+00:00
NEEX PRIME PTY LTD,ASIC,Australian Securities and Investments Commission,Australia,335126,Australian Financial Services Licence,ACTIVE,27/04/2009,,YES,LOW,AFS licence authorises retail FX issuance/market-making; website/product validation still required,https://data.gov.au/data/dataset/asic-afs-licensee,OFFICIAL_DATASET,YES,https://data.gov.au/data/dataset/asic-afs-licensee,2026-08-18T07:22:18+00:00
NETWEALTH INVESTMENTS LIMITED,ASIC,Australian Securities and Investments Commission,Australia,230975,Australian Financial Services Licence,ACTIVE,13/08/2003,,YES,LOW,AFS licence authorises retail FX issuance/market-making; website/product validation still required,https://data.gov.au/data/dataset/asic-afs-licensee,OFFICIAL_DATASET,YES,https://data.gov.au/data/dataset/asic-afs-licensee,2026-08-18T07:22:18+00:00
NEWMARK CAPITAL LIMITED,ASIC,Australian Securities and Investments Commission,Australia,319372,Australian Financial Services Licence,ACTIVE,22/02/2008,,YES,LOW,AFS licence authorises retail FX issuance/market-making; website/product validation still required,https://data.gov.au/data/dataset/asic-afs-licensee,OFFICIAL_DATASET,YES,https://data.gov.au/data/dataset/asic-afs-licensee,2026-08-18T07:22:18+00:00
NEWMARK RE LTD,ASIC,Australian Securities and Investments Commission,Australia,554640,Australian Financial Services Licence,ACTIVE,28/06/2024,,YES,LOW,AFS licence authorises retail FX issuance/market-making; website/product validation still required,https://data.gov.au/data/dataset/asic-afs-licensee,OFFICIAL_DATASET,YES,https://data.gov.au/data/dataset/asic-afs-licensee,2026-08-18T07:22:18+00:00
NIUM PTY LIMITED,ASIC,Australian Securities and Investments Commission,Australia,464627,Australian Financial Services Licence,ACTIVE,17/11/2014,,YES,LOW,AFS licence authorises retail FX issuance/market-making; website/product validation still required,https://data.gov.au/data/dataset/asic-afs-licensee,OFFICIAL_DATASET,YES,https://data.gov.au/data/dataset/asic-afs-licensee,2026-08-18T07:22:18+00:00
NONPUBLIC PTY LTD,ASIC,Australian Securities and Investments Commission,Australia,482668,Australian Financial Services Licence,ACTIVE,16/03/2016,,YES,LOW,AFS licence authorises retail FX issuance/market-making; website/product validation still required,https://data.gov.au/data/dataset/asic-afs-licensee,OFFICIAL_DATASET,YES,https://data.gov.au/data/dataset/asic-afs-licensee,2026-08-18T07:22:18+00:00
NORFINA LIMITED,ASIC,Australian Securities and Investments Commission,Australia,229882,Australian Financial Services Licence,ACTIVE,01/09/2003,,YES,LOW,AFS licence authorises retail FX issuance/market-making; website/product validation still required,https://data.gov.au/data/dataset/asic-afs-licensee,OFFICIAL_DATASET,YES,https://data.gov.au/data/dataset/asic-afs-licensee,2026-08-18T07:22:18+00:00
NORTHWEST HEALTHCARE AUSTRALIA RE LIMITED,ASIC,Australian Securities and Investments Commission,Australia,489445,Australian Financial Services Licence,ACTIVE,10/01/2017,,YES,LOW,AFS licence authorises retail FX issuance/market-making; website/product validation still required,https://data.gov.au/data/dataset/asic-afs-licensee,OFFICIAL_DATASET,YES,https://data.gov.au/data/dataset/asic-afs-licensee,2026-08-18T07:22:18+00:00
